date,temperature_2m_mean,precipitation_sum,soil_moisture_28_to_100cm_mean,name
2025-01-01 00:00:00+00:00,26.239891,6.8333335,0.4498473,Riau
2025-01-02 00:00:00+00:00,25.864195,12.899999,0.44511116,Riau
2025-01-03 00:00:00+00:00,25.737808,7.7333336,0.4429306,Riau
2025-01-04 00:00:00+00:00,25.59197,5.8333335,0.44301382,Riau
2025-01-05 00:00:00+00:00,26.216972,20.833334,0.4423194,Riau
2025-01-06 00:00:00+00:00,24.947525,22.300001,0.45341662,Riau
2025-01-07 00:00:00+00:00,25.44475,16.433334,0.47177783,Riau
2025-01-08 00:00:00+00:00,25.655167,14.233334,0.47286105,Riau
2025-01-09 00:00:00+00:00,25.284334,7.7999997,0.4741528,Riau
2025-01-10 00:00:00+00:00,24.991972,10.733334,0.47569445,Riau
2025-01-11 00:00:00+00:00,23.56697,10.0,0.4767084,Riau
2025-01-12 00:00:00+00:00,24.123919,37.16667,0.48784724,Riau
2025-01-13 00:00:00+00:00,24.93086,12.233334,0.49358335,Riau
2025-01-14 00:00:00+00:00,24.560028,31.700003,0.49725,Riau
2025-01-15 00:00:00+00:00,24.955864,11.700001,0.5020417,Riau
2025-01-16 00:00:00+00:00,24.832941,29.966667,0.5047222,Riau
2025-01-17 00:00:00+00:00,24.96836,15.0,0.5108195,Riau
2025-01-18 00:00:00+00:00,24.345446,18.133335,0.51354164,Riau
2025-01-19 00:00:00+00:00,24.1885,16.800001,0.5145833,Riau
2025-01-20 00:00:00+00:00,24.786417,3.7666667,0.51522225,Riau
2025-01-21 00:00:00+00:00,25.41836,9.366666,0.5132361,Riau
2025-01-22 00:00:00+00:00,25.3635,9.733333,0.5103751,Riau
2025-01-23 00:00:00+00:00,25.410028,11.933334,0.5065972,Riau
2025-01-24 00:00:00+00:00,25.51489,9.033334,0.50475,Riau
2025-01-25 00:00:00+00:00,25.235025,10.599999,0.50555557,Riau
2025-01-26 00:00:00+00:00,26.03225,0.93333334,0.50609726,Riau
2025-01-27 00:00:00+00:00,25.2135,23.833334,0.50675005,Riau
2025-01-28 00:00:00+00:00,24.756556,11.166668,0.513875,Riau
2025-01-29 00:00:00+00:00,24.417665,10.500001,0.5134166,Riau
2025-01-30 00:00:00+00:00,25.409332,1.0333334,0.51087517,Riau
2025-01-31 00:00:00+00:00,25.412806,6.4,0.5068473,Riau
2025-02-01 00:00:00+00:00,25.536413,2.3,0.5015138,Riau
2025-02-02 00:00:00+00:00,26.309332,7.9666667,0.49713886,Riau
2025-02-03 00:00:00+00:00,26.44683,3.6666667,0.49190283,Riau
2025-02-04 00:00:00+00:00,26.593363,0.6666667,0.48586115,Riau
2025-02-05 00:00:00+00:00,25.612112,2.5333333,0.47951388,Riau
2025-02-06 00:00:00+00:00,25.961416,2.1333332,0.4741944,Riau
2025-02-07 00:00:00+00:00,26.176695,7.3333335,0.47133327,Riau
2025-02-08 00:00:00+00:00,25.449615,5.966667,0.47001386,Riau
2025-02-09 00:00:00+00:00,26.098917,0.6333334,0.4680277,Riau
2025-02-10 00:00:00+00:00,26.479475,0.6,0.46461117,Riau
2025-02-11 00:00:00+00:00,26.653082,2.3333335,0.46369442,Riau
2025-02-12 00:00:00+00:00,27.041971,0.6333334,0.46429172,Riau
2025-02-13 00:00:00+00:00,27.094748,6.1666675,0.467875,Riau
2025-02-14 00:00:00+00:00,25.969055,11.133334,0.4685973,Riau
2025-02-15 00:00:00+00:00,25.547525,14.933333,0.4645833,Riau
2025-02-16 00:00:00+00:00,24.953775,11.333333,0.4609584,Riau
2025-02-17 00:00:00+00:00,25.773222,20.933334,0.4585694,Riau
2025-02-18 00:00:00+00:00,25.330164,8.0,0.45958328,Riau
2025-02-19 00:00:00+00:00,24.944056,5.866667,0.45959732,Riau
2025-02-20 00:00:00+00:00,26.092667,4.4,0.4591528,Riau
2025-02-21 00:00:00+00:00,25.725304,7.2333336,0.45668063,Riau
2025-02-22 00:00:00+00:00,25.45378,16.300001,0.45470834,Riau
2025-02-23 00:00:00+00:00,25.680166,7.8666663,0.45913887,Riau
2025-02-24 00:00:00+00:00,25.207253,18.933334,0.46465278,Riau
2025-02-25 00:00:00+00:00,24.758636,17.166666,0.4737917,Riau
2025-02-26 00:00:00+00:00,25.068365,23.433334,0.4815,Riau
2025-02-27 00:00:00+00:00,24.601694,18.333334,0.49763885,Riau
2025-02-28 00:00:00+00:00,25.485723,22.433334,0.50254166,Riau
2025-03-01 00:00:00+00:00,25.872528,4.733333,0.5098889,Riau
2025-03-02 00:00:00+00:00,26.176697,4.3666663,0.5074166,Riau
2025-03-03 00:00:00+00:00,26.89961,5.933333,0.5041111,Riau
2025-03-04 00:00:00+00:00,25.566973,13.200001,0.50075,Riau
2025-03-05 00:00:00+00:00,25.784332,35.466663,0.50061107,Riau
2025-03-06 00:00:00+00:00,25.360723,5.0,0.49958333,Riau
2025-03-07 00:00:00+00:00,27.003777,6.5333333,0.49891675,Riau
2025-03-08 00:00:00+00:00,25.725306,23.833334,0.4998472,Riau
2025-03-09 00:00:00+00:00,25.753082,2.5666666,0.49877778,Riau
2025-03-10 00:00:00+00:00,25.64267,16.9,0.4942778,Riau
2025-03-11 00:00:00+00:00,25.569748,20.833334,0.491639,Riau
2025-03-12 00:00:00+00:00,25.862112,10.8,0.49372217,Riau
2025-03-13 00:00:00+00:00,25.773916,48.099995,0.50158334,Riau
2025-03-14 00:00:00+00:00,24.69475,20.566666,0.5128333,Riau
2025-03-15 00:00:00+00:00,25.734335,16.833334,0.51579165,Riau
2025-03-16 00:00:00+00:00,25.975304,13.400001,0.5124028,Riau
2025-03-17 00:00:00+00:00,24.978775,9.1,0.5084167,Riau
2025-03-18 00:00:00+00:00,25.836416,8.066667,0.50305563,Riau
2025-03-19 00:00:00+00:00,24.480165,13.966667,0.5001945,Riau
2025-03-20 00:00:00+00:00,23.776001,5.9666667,0.49859717,Riau
2025-03-21 00:00:00+00:00,25.584333,8.3,0.49447227,Riau
2025-03-22 00:00:00+00:00,24.810722,28.800001,0.49605548,Riau
2025-03-23 00:00:00+00:00,24.990585,10.400001,0.49731937,Riau
2025-03-24 00:00:00+00:00,25.95933,18.066668,0.4968473,Riau
2025-03-25 00:00:00+00:00,26.632248,2.3666668,0.49441662,Riau
2025-03-26 00:00:00+00:00,27.74961,1.0000001,0.49048617,Riau
2025-03-27 00:00:00+00:00,26.926,6.0,0.48662505,Riau
2025-03-28 00:00:00+00:00,27.010027,1.2666668,0.4833889,Riau
2025-03-29 00:00:00+00:00,26.814888,13.0,0.47597227,Riau
2025-03-30 00:00:00+00:00,25.99822,8.066667,0.46961108,Riau
2025-03-31 00:00:00+00:00,26.499613,9.433334,0.46706948,Riau
2025-04-01 00:00:00+00:00,26.265585,7.0333333,0.46427774,Riau
2025-04-02 00:00:00+00:00,26.051695,14.833333,0.46047226,Riau
2025-04-03 00:00:00+00:00,25.753777,20.233332,0.45811108,Riau
2025-04-04 00:00:00+00:00,25.498222,26.866669,0.46299997,Riau
2025-04-05 00:00:00+00:00,26.04267,7.1666665,0.47948608,Riau
2025-04-06 00:00:00+00:00,25.494751,23.433332,0.48251382,Riau
2025-04-07 00:00:00+00:00,25.139196,13.533333,0.49013898,Riau
2025-04-08 00:00:00+00:00,25.894056,7.066667,0.4960278,Riau
2025-04-09 00:00:00+00:00,25.848223,7.8333335,0.49941668,Riau
2025-04-10 00:00:00+00:00,26.326002,25.733332,0.5013611,Riau
2025-04-11 00:00:00+00:00,25.619055,11.866668,0.5076528,Riau
2025-04-12 00:00:00+00:00,26.036415,16.266666,0.50569445,Riau
2025-04-13 00:00:00+00:00,25.811417,3.3666668,0.50233334,Riau
2025-04-14 00:00:00+00:00,26.537806,8.466666,0.4989722,Riau
2025-04-15 00:00:00+00:00,26.439194,4.8,0.5039305,Riau
2025-04-16 00:00:00+00:00,27.035027,4.1000004,0.5032916,Riau
2025-04-17 00:00:00+00:00,27.27114,0.16666667,0.50159717,Riau
2025-04-18 00:00:00+00:00,27.607943,1.7333332,0.4969584,Riau
2025-04-19 00:00:00+00:00,25.876,19.733334,0.4914306,Riau
2025-04-20 00:00:00+00:00,26.759333,0.06666667,0.48804164,Riau
2025-04-21 00:00:00+00:00,26.342667,16.833334,0.4846944,Riau
2025-04-22 00:00:00+00:00,25.876,23.033335,0.48316655,Riau
2025-04-23 00:00:00+00:00,25.635027,12.666667,0.48206934,Riau
2025-04-24 00:00:00+00:00,26.525307,4.1666665,0.4808333,Riau
2025-04-25 00:00:00+00:00,27.582945,6.9,0.47887492,Riau
2025-04-26 00:00:00+00:00,26.09822,8.433333,0.47640267,Riau
2025-04-27 00:00:00+00:00,26.126694,16.96667,0.47638884,Riau
2025-04-28 00:00:00+00:00,25.587112,12.200001,0.47576383,Riau
2025-04-29 00:00:00+00:00,26.586416,19.666668,0.47679162,Riau
2025-04-30 00:00:00+00:00,25.469748,13.633334,0.47675002,Riau
2025-05-01 00:00:00+00:00,25.790583,15.2,0.4760972,Riau
