date,temperature_2m_mean,precipitation_sum,soil_moisture_28_to_100cm_mean,name
2025-01-01 00:00:00+00:00,25.665937,7.5,0.38069788,Sabah
2025-01-02 00:00:00+00:00,25.88052,16.900002,0.3803229,Sabah
2025-01-03 00:00:00+00:00,25.36177,8.075,0.38067707,Sabah
2025-01-04 00:00:00+00:00,24.870106,7.3,0.3815104,Sabah
2025-01-05 00:00:00+00:00,24.941456,16.0,0.38240623,Sabah
2025-01-06 00:00:00+00:00,26.123228,1.6,0.38040623,Sabah
2025-01-07 00:00:00+00:00,25.135727,15.525001,0.37864584,Sabah
2025-01-08 00:00:00+00:00,24.644062,24.375,0.37780207,Sabah
2025-01-09 00:00:00+00:00,25.380001,17.400002,0.38081247,Sabah
2025-01-10 00:00:00+00:00,25.559689,18.875002,0.38151044,Sabah
2025-01-11 00:00:00+00:00,24.670107,25.475,0.3839063,Sabah
2025-01-12 00:00:00+00:00,25.183645,11.275,0.38660422,Sabah
2025-01-13 00:00:00+00:00,25.11125,23.675001,0.38956252,Sabah
2025-01-14 00:00:00+00:00,25.714895,4.825,0.38868746,Sabah
2025-01-15 00:00:00+00:00,24.08677,18.825,0.3867188,Sabah
2025-01-16 00:00:00+00:00,24.463854,22.675,0.3905833,Sabah
2025-01-17 00:00:00+00:00,24.59302,11.625001,0.3921146,Sabah
2025-01-18 00:00:00+00:00,26.112812,1.4000001,0.38940623,Sabah
2025-01-19 00:00:00+00:00,26.19146,2.825,0.3877084,Sabah
2025-01-20 00:00:00+00:00,25.666458,7.225001,0.3857604,Sabah
2025-01-21 00:00:00+00:00,24.804998,19.35,0.3844583,Sabah
2025-01-22 00:00:00+00:00,24.276354,15.700001,0.38990623,Sabah
2025-01-23 00:00:00+00:00,24.672188,8.225,0.39740622,Sabah
2025-01-24 00:00:00+00:00,24.559164,31.075,0.40184376,Sabah
2025-01-25 00:00:00+00:00,25.595627,8.25,0.40165624,Sabah
2025-01-26 00:00:00+00:00,24.23677,28.675,0.40744793,Sabah
2025-01-27 00:00:00+00:00,24.458124,16.650003,0.41135412,Sabah
2025-01-28 00:00:00+00:00,23.89823,33.425,0.41176042,Sabah
2025-01-29 00:00:00+00:00,23.527916,36.725,0.4100417,Sabah
2025-01-30 00:00:00+00:00,24.657604,10.875,0.40194798,Sabah
2025-01-31 00:00:00+00:00,24.701355,9.424999,0.39735416,Sabah
2025-02-01 00:00:00+00:00,24.414898,25.275,0.39296877,Sabah
2025-02-02 00:00:00+00:00,25.606562,1.4499999,0.38944793,Sabah
2025-02-03 00:00:00+00:00,25.02427,6.7999997,0.3860625,Sabah
2025-02-04 00:00:00+00:00,24.340416,8.349999,0.38546872,Sabah
2025-02-05 00:00:00+00:00,24.097708,13.200001,0.38672918,Sabah
2025-02-06 00:00:00+00:00,24.423752,24.275,0.38970834,Sabah
2025-02-07 00:00:00+00:00,24.686771,15.3,0.39981252,Sabah
2025-02-08 00:00:00+00:00,24.351875,6.425,0.40053123,Sabah
2025-02-09 00:00:00+00:00,25.130001,20.475002,0.39858335,Sabah
2025-02-10 00:00:00+00:00,25.14198,16.875,0.39906248,Sabah
2025-02-11 00:00:00+00:00,25.5925,1.775,0.40092707,Sabah
2025-02-12 00:00:00+00:00,25.502396,8.05,0.39800003,Sabah
2025-02-13 00:00:00+00:00,25.855522,1.575,0.39490625,Sabah
2025-02-14 00:00:00+00:00,26.304998,0.25,0.39018753,Sabah
2025-02-15 00:00:00+00:00,26.105522,1.375,0.38621876,Sabah
2025-02-16 00:00:00+00:00,25.133646,8.625001,0.37678123,Sabah
2025-02-17 00:00:00+00:00,23.929998,20.575,0.37391663,Sabah
